cid,iupac_name,smiles_canonical,molecular_formula,hydrogen_bond_acceptors,hydrogen_bond_donors,rotatable_bonds,log_p,molecular_weight,heavy_atom_count,polar_surface_area,atom_surface_coefficient,no_lipinski_violations,cosine_similarity,tanimoto_similarity,combined_75
3116456,4-methyl-2-(1-methylbenzimidazol-2-yl)azo-phenol,CC1=CC(=C(C=C1)O)N=NC2=NC3=CC=CC=C3N2C,C15H14N4O,5,1,2,4.002720000000003,266.116761068,20,62.77,0.31862354628007,0,0.9223205031045277,0.39285714285714285,0.7899546630426815
715153,4-chloro-2-[[(1-ethylbenzimidazol-2-yl)amino]methyl]phenol,CCN1C2=CC=CC=C2N=C1NCC3=C(C=CC(=C3)Cl)O,C16H16ClN3O,4,2,4,4.027300000000003,301.09818981199993,21,50.08,0.4193290734824281,0,0.9950965476050655,0.5660377358490566,0.8878318446660632
7342814,1-ethyl-N-(p-tolylmethyl)benzimidazol-2-amine,CCN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)C,C17H19N3,3,1,4,3.976720000000002,265.157897608,20,29.85,0.6700167504187604,0,0.9525699432404038,0.3888888888888889,0.8116496796525251
938000,N-[(3-methoxyphenyl)methyl]-1-methyl-benzimidazol-2-amine,CN1C2=CC=CC=C2N=C1NCC3=CC(=CC=C3)OC,C16H17N3O,4,1,4,3.1940000000000017,267.137162164,20,39.08,0.5117707267144319,0,0.95089161396002,0.49056603773584906,0.8358102199039772
7342846,1-ethyl-N-[(3-methyl-2-thienyl)methyl]benzimidazol-2-amine,CCN1C2=CC=CC=C2N=C1NCC3=C(C=CS3)C,C15H17N3S,4,1,4,4.038220000000003,271.114318544,19,29.85,0.6365159128978224,0,0.9344785802146052,0.3559322033898305,0.7898419860084115
787400,2-[(1H-benzimidazol-2-ylamino)methyl]phenol,C1=CC=C(C(=C1)CNC2=NC3=CC=CC=C3N2)O,C14H13N3O,3,3,3,2.8806000000000007,239.105862036,18,60.94,0.2953724975385625,0,0.912547199602837,0.35185185185185186,0.7723733626650908
16488539,4-[[(1-ethylbenzimidazol-2-yl)amino]methyl]phenol,CCN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)O,C16H17N3O,4,2,4,3.373900000000002,267.137162164,20,50.08,0.3993610223642173,0,0.9890694486773344,0.4339622641509434,0.8502926525457367
666751,N-benzyl-6-methoxy-1H-benzimidazol-2-amine,COC1=CC2=C(C=C1)N=C(N2)NCC3=CC=CC=C3,C15H15N3O,3,2,4,3.183600000000001,253.1215121,19,49.94,0.3804565478574289,0,0.9681050903408465,0.21875,0.7807663177556349
7342815,1-propyl-N-(p-tolylmethyl)benzimidazol-2-amine,CCCN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)C,C18H21N3,3,1,5,4.366820000000003,279.17354767200004,21,29.85,0.7035175879396984,0,0.9274227646664075,0.4,0.7955670734998056
828729,N-(2-furylmethyl)-1-methyl-benzimidazol-2-amine,CN1C2=CC=CC=C2N=C1NCC3=CC=CO3,C13H13N3O,4,1,3,2.7784000000000004,227.105862036,17,42.99,0.3954408001860898,0,0.9290209438393902,0.5,0.8217657078795426
3948747,1-methyl-N-[(5-methyl-2-furyl)methyl]benzimidazol-2-amine,CC1=CC=C(O1)CNC2=NC3=CC=CC=C3N2C,C14H15N3O,4,1,3,3.0868200000000012,241.1215121,18,42.99,0.418702023726448,0,0.9438836739112233,0.49019607843137253,0.8304617750412606
12579889,N-(3-pyridylmethyl)-1H-benzimidazol-2-amine,C1=CC=C2C(=C1)NC(=N2)NCC3=CN=CC=C3,C13H12N4,3,2,3,2.5700000000000003,224.106196384,17,53.6,0.3171641791044776,0,0.9413824318560291,0.20967741935483872,0.7584561787307315
1421231,"2,4-dibromo-6-[[(3-propyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenolate",CCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)[O-],C17H17Br2N3O,2,2,5,4.076100000000003,436.973836364,23,54.75999999999999,0.4200146092037984,0,0.860817617863789,0.2463768115942029,0.7072074162963925
135576898,4-chloro-2-[(E)-N-(1-ethylbenzimidazol-2-yl)-C-methyl-carbonimidoyl]phenol,CCN1C2=CC=CC=C2N=C1N=C(C)C3=C(C=CC(=C3)Cl)O,C17H16ClN3O,4,1,3,4.555900000000004,313.09818981199993,22,50.41,0.4364213449712359,0,0.9494412155211698,0.3125,0.7902059116408773
923827,N-(2-phenylethyl)-1H-benzimidazol-2-amine,C1=CC=C(C=C1)CCNC2=NC3=CC=CC=C3N2,C15H15N3,2,2,4,3.217500000000001,237.12659748,18,40.71,0.4421518054532056,0,0.8871147748935173,0.2033898305084746,0.7161835387972566
787402,2-[(1H-benzimidazol-2-ylamino)methyl]-4-methyl-phenol,CC1=CC(=C(C=C1)O)CNC2=NC3=CC=CC=C3N2,C15H15N3O,3,3,3,3.18902,253.1215121,19,60.94,0.3117820807351493,0,0.9234417527341479,0.4107142857142857,0.7952598859791823
2902650,2-[[(1-butylbenzimidazol-2-yl)amino]methyl]-4-methyl-phenol,CCCCN1C2=CC=CC=C2N=C1NCC3=C(C=CC(=C3)C)O,C19H23N3O,4,2,6,4.462520000000005,309.184112356,23,50.08,0.4592651757188498,0,0.9788493522043062,0.5636363636363636,0.8750461050623206
16012604,N-(o-tolylmethyl)-1-propyl-benzimidazol-2-amine,CCCN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3C,C18H21N3,3,1,5,4.366820000000003,279.17354767200004,21,29.85,0.7035175879396984,0,0.9274227646664075,0.4444444444444444,0.8066781846109168
3289087,"2,4-dibromo-6-[[(3-heptyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenolate",CCCCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)[O-],C21H25Br2N3O,2,2,9,5.636500000000004,493.03643662,27,54.75999999999999,0.4930606281957634,1,0.7907377471043933,0.2328767123287671,0.6512724884104867
2902875,4-chloro-2-[1-[(1-ethylbenzimidazol-2-yl)amino]ethyl]phenol,CCN1C2=CC=CC=C2N=C1NC(C)C3=C(C=CC(=C3)Cl)O,C17H18ClN3O,4,2,4,4.588300000000004,315.11383987599993,22,50.08,0.4392971246006389,0,0.9909957292415736,0.3709677419354839,0.8359887324150512
135451339,2-methoxy-6-[(E)-(1-methylbenzimidazol-2-yl)iminomethyl]phenol,CN1C2=CC=CC=C2N=C1N=CC3=C(C(=CC=C3)OC)O,C16H15N3O2,5,1,3,3.0381000000000022,281.11642672,21,59.64,0.352112676056338,0,0.9267299364608499,0.30158730158730157,0.7704442777424627
5258074,N-(1-benzylbenzimidazol-2-yl)-5-bromo-2-(difluoromethoxy)benzamide,C1=CC=C(C=C1)CN2C3=CC=CC=C3N=C2NC(=O)C4=C(C=CC(=C4)Br)OC(F)F,C22H16BrF2N3O2,4,1,6,5.700800000000003,471.03939529199994,30,56.150000000000006,0.5342831700801424,1,0.8506901456765212,0.34285714285714286,0.7237318949716767
4016874,4-bromo-2-[[(3-nonyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenolate,CCCCCCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C=CC(=C3)Br)[O-],C23H30BrN3O,2,2,11,5.654200000000005,443.15722468,28,54.75999999999999,0.5113221329437546,1,0.7774292248007151,0.2714285714285714,0.6509290614576791
937758,"N-[(2,5-dimethoxyphenyl)methyl]-1-methyl-benzimidazol-2-amine",CN1C2=CC=CC=C2N=C1NCC3=C(C=CC(=C3)OC)OC,C17H19N3O2,5,1,5,3.2026000000000012,297.147726848,22,48.31,0.4553922583316083,0,0.926248990661825,0.5283018867924528,0.826762214694482
828725,1-ethyl-N-(2-pyridylmethyl)benzimidazol-2-amine,CCN1C2=CC=CC=C2N=C1NCC3=CC=CC=N3,C15H16N4,4,1,4,3.063300000000001,252.137496512,19,42.74,0.4445484323818436,0,0.9477084759977006,0.38181818181818183,0.806235902452821
3550264,"2,4-dibromo-6-[[(1-propylbenzimidazol-2-yl)amino]methyl]phenol",CCCN1C2=CC=CC=C2N=C1NCC3=C(C(=CC(=C3)Br)Br)O,C17H17Br2N3O,4,2,5,5.289000000000003,436.973836364,23,50.08,0.4592651757188498,1,0.9656154306167761,0.5636363636363636,0.865120663871673
2083985,N-(1H-benzimidazol-2-yl)-3-bromo-benzamide,C1=CC=C2C(=C1)NC(=N2)NC(=O)C3=CC(=CC=C3)Br,C14H10BrN3O,2,2,2,3.577700000000001,315.00072403999997,19,57.78,0.3288335064035999,0,0.900276519386916,0.25806451612903225,0.7397235185724451
3698749,"2,4-dibromo-6-[[(1-pentylbenzimidazol-2-yl)amino]methyl]phenol",CCCCCN1C2=CC=CC=C2N=C1NCC3=C(C(=CC(=C3)Br)Br)O,C19H21Br2N3O,4,2,7,6.069200000000005,465.0051364920001,25,50.08,0.4992012779552716,1,0.935045678295887,0.5344827586206896,0.8349049483770876
715148,2-[(1H-benzimidazol-2-ylamino)methyl]-4-bromo-phenol,C1=CC=C2C(=C1)NC(=N2)NCC3=C(C=CC(=C3)Br)O,C14H12BrN3O,3,3,3,3.643100000000001,317.01637410399996,19,60.94,0.3117820807351493,0,0.9404827857307128,0.5490196078431373,0.8426169912588188
1930357,"2,4-dibromo-6-[[(3-butyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol",CCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)O,C18H20Br2N3O+,2,3,6,5.098200000000004,451.99676288009,24,51.92999999999999,0.4621606008087811,1,0.8485064323066428,0.2753623188405797,0.705220403940127
168266507,2-[(1H-benzimidazol-2-ylamino)methyl]-6-tert-butyl-phenol,CC(C)(C)C1=CC=CC(=C1O)CNC2=NC3=CC=CC=C3N2,C18H21N3O,3,3,3,4.178100000000002,295.168462292,22,60.94,0.3610108303249097,0,0.9385874247414726,0.2857142857142857,0.7753691399846758
135536422,"(E)-2-(1H-benzimidazol-2-yl)-3-(5-bromo-2,4-dihydroxy-phenyl)prop-2-enenitrile",C1=CC=C2C(=C1)NC(=N2)C(=CC3=CC(=C(C=C3O)O)Br)C#N,C16H10BrN3O2,4,3,2,3.800780000000002,354.99563866000005,22,92.93,0.2367373291724954,0,0.9548825022562941,0.22058823529411764,0.7713089355157501
7342845,1-methyl-N-[(3-methyl-2-thienyl)methyl]benzimidazol-2-amine,CC1=C(SC=C1)CNC2=NC3=CC=CC=C3N2C,C14H15N3S,4,1,3,3.555320000000001,257.09866848,18,29.85,0.6030150753768844,0,0.9343342177253995,0.4807692307692308,0.8209429709863574
3652468,"2,4-dibromo-6-[[(1-octylbenzimidazol-2-yl)amino]methyl]phenol",CCCCCCCCN1C2=CC=CC=C2N=C1NCC3=C(C(=CC(=C3)Br)Br)O,C22H27Br2N3O,4,2,10,7.239500000000006,507.0520866840001,28,50.08,0.5591054313099042,2,0.8818777417709517,0.5254237288135594,0.7927642385316036
1087007,N-[(4-methoxyphenyl)methyl]-1-methyl-benzimidazol-2-amine,CN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)OC,C16H17N3O,4,1,4,3.1940000000000017,267.137162164,20,39.08,0.5117707267144319,0,0.95089161396002,0.49019607843137253,0.8357177300778581
936788,N-[(4-chlorophenyl)methyl]-1-methyl-benzimidazol-2-amine,CN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)Cl,C15H14ClN3,3,1,3,3.838800000000002,271.08762512799996,19,29.85,0.6365159128978224,0,0.9693119261114194,0.5102040816326531,0.8545349649917278
929874,2-[[(1-allylbenzimidazol-2-yl)amino]methyl]-5-methoxy-phenol,COC1=CC(=C(C=C1)CNC2=NC3=CC=CC=C3N2CC=C)O,C18H19N3O2,5,2,6,3.5486000000000018,309.147726848,23,59.31,0.3877929522846063,0,0.9796536885694751,0.43548387096774194,0.8436112341690418
977629,N-[(4-ethoxyphenyl)methyl]-1-ethyl-benzimidazol-2-amine,CCN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)OCC,C18H21N3O,4,1,6,4.067000000000003,295.168462292,22,39.08,0.5629477993858751,0,0.9322117122276248,0.3620689655172414,0.7896760255500289
135063402,1-methyl-2-[2-(o-tolyl)ethyl]benzimidazole,CC1=CC=CC=C1CCC2=NC3=CC=CC=C3N2C,C17H18N2,2,0,3,3.666920000000003,250.146998576,19,17.82,1.0662177328843996,0,0.6719104963282009,0.3584905660377358,0.5935555137555847
975935,N-[(4-bromophenyl)methyl]-1-propyl-benzimidazol-2-amine,CCCN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)Br,C17H18BrN3,3,1,5,4.820900000000003,343.068409676,21,29.85,0.7035175879396984,0,0.9119883839376086,0.5,0.8089912879532064
948072,"2-[(1H-benzimidazol-2-ylamino)methyl]-4,6-dichloro-phenol",C1=CC=C2C(=C1)NC(=N2)NCC3=C(C(=CC(=C3)Cl)Cl)O,C14H11Cl2N3O,3,3,3,4.187400000000001,307.027917332,20,60.94,0.3281916639317361,0,0.9412213729854987,0.2903225806451613,0.7784966749004144
1415691,"2-[(1H-benzimidazol-2-ylamino)methyl]-4,6-dibromo-phenol",C1=CC=C2C(=C1)NC(=N2)NCC3=C(C(=CC(=C3)Br)Br)O,C14H11Br2N3O,3,3,3,4.4056000000000015,394.926886172,20,60.94,0.3281916639317361,0,0.9426241874564325,0.3793103448275862,0.801795726799221
3810675,"2,4-dibromo-6-[[(1-methylbenzimidazol-2-yl)amino]methyl]phenol",CN1C2=CC=CC=C2N=C1NCC3=C(C(=CC(=C3)Br)Br)O,C15H13Br2N3O,4,2,3,4.416000000000002,408.942536236,21,50.08,0.4193290734824281,0,0.9864488213723663,0.723404255319149,0.920687679859062
3750653,4-bromo-2-[[(1-pentylbenzimidazol-2-yl)amino]methyl]phenol,CCCCCN1C2=CC=CC=C2N=C1NCC3=C(C=CC(=C3)Br)O,C19H22BrN3O,4,2,7,5.306700000000005,387.094624424,24,50.08,0.4792332268370607,1,0.9614114496356688,0.7254901960784313,0.9024311362463595
1599998,4-bromo-2-[[(3-nonyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol,CCCCCCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C=CC(=C3)Br)O,C23H31BrN3O+,2,3,11,6.286200000000006,444.16450113209,28,51.92999999999999,0.5391873676102447,1,0.8017853465244171,0.390625,0.6989952598933129
975441,1-allyl-N-[(4-methoxyphenyl)methyl]benzimidazol-2-amine,COC1=CC=C(C=C1)CNC2=NC3=CC=CC=C3N2CC=C,C18H19N3O,4,1,6,3.843000000000002,293.152812228,22,39.08,0.5629477993858751,0,0.9330666279645554,0.3442622950819672,0.7858655447439085
787417,1-[[(1-methylbenzimidazol-2-yl)amino]methyl]naphthalen-2-ol,CN1C2=CC=CC=C2N=C1NCC3=C(C=CC4=CC=CC=C43)O,C19H17N3O,4,2,3,4.044200000000004,303.137162164,23,50.08,0.4592651757188498,0,0.9896028219544404,0.5918367346938775,0.8901613001392997
5167020,"2,4-dibromo-6-[[(1-hexylbenzimidazol-2-yl)amino]methyl]phenol",CCCCCCN1C2=CC=CC=C2N=C1NCC3=C(C(=CC(=C3)Br)Br)O,C20H23Br2N3O,4,2,8,6.459300000000005,479.0207865560001,26,50.08,0.5191693290734825,1,0.9177789316185135,0.5254237288135594,0.8196901309172749
3754156,"2,4-dibromo-6-[[(1-heptylbenzimidazol-2-yl)amino]methyl]phenol",CCCCCCCN1C2=CC=CC=C2N=C1NCC3=C(C(=CC(=C3)Br)Br)O,C21H25Br2N3O,4,2,9,6.8494000000000055,493.0364366200001,27,50.08,0.5391373801916933,1,0.8999234304934389,0.5254237288135594,0.806298505073469
5708370,1-methyl-2-[(E)-styryl]benzimidazole,CN1C2=CC=CC=C2N=C1C=CC3=CC=CC=C3,C16H14N2,2,0,2,3.7437000000000022,234.115698448,18,17.82,1.0101010101010102,0,0.6690498455849119,0.3269230769230769,0.5835181534194532
101887178,"1,5,6-trimethyl-2-(2-phenylethyl)benzimidazole",CC1=CC2=C(C=C1C)N(C(=N2)CCC3=CC=CC=C3)C,C18H20N2,2,0,3,3.975340000000003,264.16264864,20,17.82,1.122334455667789,0,0.6501989777046682,0.25862068965517243,0.5523044056922942
3640001,1-butyl-N-[(4-chlorophenyl)methyl]benzimidazol-2-amine,CCCCN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)Cl,C18H20ClN3,3,1,6,5.101900000000004,313.13457532,22,29.85,0.7370184254606365,1,0.8897424745825406,0.3793103448275862,0.7621344421438021
977476,N-[(4-isopropylphenyl)methyl]-1-methyl-benzimidazol-2-amine,CC(C)C1=CC=C(C=C1)CNC2=NC3=CC=CC=C3N2C,C18H21N3,3,1,4,4.308800000000003,279.17354767200004,21,29.85,0.7035175879396984,0,0.9399981166167908,0.5,0.829998587462593
1090102,1-methyl-N-(p-tolylmethyl)benzimidazol-2-amine,CC1=CC=C(C=C1)CNC2=NC3=CC=CC=C3N2C,C16H17N3,3,1,3,3.4938200000000013,251.142247544,19,29.85,0.6365159128978224,0,0.9700912574920131,0.5208333333333334,0.8577767764523432
5192641,"2,4-dibromo-6-[[(3-octyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenolate",CCCCCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)[O-],C22H27Br2N3O,2,2,10,6.0266000000000055,507.052086684,28,54.75999999999999,0.5113221329437546,2,0.7725233513831471,0.2328767123287671,0.6376116916195521
3793515,"2,4-dibromo-6-[[(1-isopropylbenzimidazol-2-yl)amino]methyl]phenol",CC(C)N1C2=CC=CC=C2N=C1NCC3=C(C(=CC(=C3)Br)Br)O,C17H17Br2N3O,4,2,4,5.459900000000004,436.973836364,23,50.08,0.4592651757188498,1,0.96596942031498,0.5555555555555556,0.863365954125124
16488538,1-allyl-N-(o-tolylmethyl)benzimidazol-2-amine,CC1=CC=CC=C1CNC2=NC3=CC=CC=C3N2CC=C,C18H19N3,3,1,5,4.142820000000003,277.15789760800004,21,29.85,0.7035175879396984,0,0.9322414858082255,0.40350877192982454,0.8000583073386253
4644694,4-bromo-2-[[(3-hexadecyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenolate,CCCCCCCCCCCCCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C=CC(=C3)Br)[O-],C30H44BrN3O,2,2,18,8.384900000000005,541.266775128,35,54.75999999999999,0.6391526661796934,2,0.663789448531208,0.2714285714285714,0.5656992292555488
4889185,N-[(2-methoxyphenyl)methyl]-1-propyl-benzimidazol-2-amine,CCCN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3OC,C18H21N3O,4,1,6,4.067000000000003,295.168462292,22,39.08,0.5629477993858751,0,0.9322117122276248,0.42105263157894735,0.8044219420654554
924071,N-(2-furylmethyl)-1-propyl-benzimidazol-2-amine,CCCN1C2=CC=CC=C2N=C1NCC3=CC=CO3,C15H17N3O,4,1,5,3.6514000000000015,255.137162164,19,42.99,0.4419632472668062,0,0.9424607736557193,0.3793103448275862,0.801673166448686
23604680,1-ethyl-N-[(5-methyl-2-furyl)methyl]benzimidazol-2-amine,CCN1C2=CC=CC=C2N=C1NCC3=CC=C(O3)C,C15H17N3O,4,1,4,3.569720000000002,255.137162164,19,42.99,0.4419632472668062,0,0.9493474593089842,0.3620689655172414,0.8025278358610486
3826546,4-bromo-2-[[(1-isopropylbenzimidazol-2-yl)amino]methyl]phenol,CC(C)N1C2=CC=CC=C2N=C1NCC3=C(C=CC(=C3)Br)O,C17H18BrN3O,4,2,4,4.697400000000004,359.06332429599996,22,50.08,0.4392971246006389,0,0.9903438626986852,0.7659574468085106,0.9342472587261417
3964344,"2,4-dibromo-6-[[(3-butyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenolate",CCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)[O-],C18H19Br2N3O,2,2,6,4.466200000000003,450.989486428,24,54.75999999999999,0.4382761139517897,0,0.8449723553827126,0.23943661971830985,0.6935884214666119
969846,N-[(4-ethoxyphenyl)methyl]-1-propyl-benzimidazol-2-amine,CCCN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)OCC,C19H23N3O,4,1,7,4.457100000000003,309.184112356,23,39.08,0.5885363357215968,0,0.9149496783100161,0.3728813559322034,0.7794325977155628
977447,1-methyl-N-(2-thienylmethyl)benzimidazol-2-amine,CN1C2=CC=CC=C2N=C1NCC3=CC=CS3,C13H13N3S,4,1,3,3.246900000000001,243.083018416,17,29.85,0.5695142378559463,0,0.9233774283327678,0.5,0.8175330712495759
5253574,5-bromo-N-[1-[2-(diethylamino)ethyl]benzimidazol-2-yl]-2-(difluoromethoxy)benzamide,CCN(CC)CCN1C2=CC=CC=C2N=C1NC(=O)C3=C(C=CC(=C3)Br)OC(F)F,C21H23BrF2N4O2,5,1,9,4.994300000000004,480.0972445160001,30,59.39,0.5051355447044957,0,0.8659254918045415,0.3561643835616438,0.7384852147438171
1603670,4-bromo-2-[[(3-hexyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol,CCCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C=CC(=C3)Br)O,C20H25BrN3O+,2,3,8,5.115900000000004,402.11755094009,25,51.92999999999999,0.481417292509147,1,0.8419203807534085,0.390625,0.7290965355650564
9114635,2-[2-(benzylamino)benzimidazol-1-yl]acetamide,C1=CC=C(C=C1)CNC2=NC3=CC=CC=C3N2CC(=O)N,C16H16N4O,4,2,5,2.1336999999999997,280.132411132,21,72.94,0.2879078694817658,0,0.9568150430130535,0.375,0.8113612822597902
563446,N-benzyl-1H-benzimidazol-2-amine,C1=CC=C(C=C1)CNC2=NC3=CC=CC=C3N2,C14H13N3,2,2,3,3.1750000000000007,223.110947416,17,40.71,0.4175878162613608,0,0.8770497597705642,0.23214285714285715,0.7158230341136375
1386286,"2,4-dibromo-6-[[(3-methyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol",C[N+]1=C(NC2=CC=CC=C21)NCC3=C(C(=CC(=C3)Br)Br)O,C15H14Br2N3O+,2,3,3,3.835100000000002,409.94981268809,21,51.92999999999999,0.4043905257076834,0,0.8654427788136112,0.30158730158730157,0.7244789095070338
3987436,4-bromo-2-[[(3-propyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenol,CCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C=CC(=C3)Br)O,C17H19BrN3O+,2,3,5,3.945600000000003,360.07060074809,22,51.92999999999999,0.4236472174080493,0,0.8670780653584483,0.4166666666666667,0.7544752156855029
914450,4-chloro-2-[C-methyl-N-(1-methylbenzimidazol-2-yl)carbonimidoyl]phenol,CC(=NC1=NC2=CC=CC=C2N1C)C3=C(C=CC(=C3)Cl)O,C16H14ClN3O,4,1,2,4.073000000000003,299.08253974799993,21,50.41,0.4165840111089069,0,0.9559322511475454,0.3728813559322034,0.81016952734371
86794349,5-chloro-1-methyl-N-[(2-methylpyrazol-3-yl)methyl]benzimidazol-2-amine,CN1C2=C(C=C(C=C2)Cl)N=C1NCC3=CC=NN3C,C13H14ClN5,5,1,3,2.5723000000000003,275.093773128,19,47.67,0.3985735263268303,0,0.9195672725699422,0.3620689655172414,0.780192695806767
7342826,1-allyl-N-[(2-chlorophenyl)methyl]benzimidazol-2-amine,C=CCN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3Cl,C17H16ClN3,3,1,5,4.487800000000003,297.10327519199996,21,29.85,0.7035175879396984,0,0.9263235887337735,0.3793103448275862,0.7895702777572267
135495771,(E)-3-(2-hydroxyphenyl)-2-(6-methyl-1H-benzimidazol-2-yl)prop-2-enenitrile,CC1=CC2=C(C=C1)N=C(N2)C(=CC3=CC=CC=C3O)C#N,C17H13N3O,3,2,2,3.641100000000002,275.105862036,21,72.69999999999999,0.2888583218707015,0,0.9398373051967537,0.18840579710144928,0.7519794281729275
168266498,2-[(1H-benzimidazol-2-ylamino)methyl]-4-nitro-phenol,C1=CC=C2C(=C1)NC(=N2)NCC3=C(C=CC(=C3)[N+](=O)[O-])O,C14H12N4O3,5,3,4,2.7888000000000006,284.09094024399997,21,104.08,0.2017678708685626,0,0.9476954458995106,0.3548387096774194,0.7994812618439878
12425556,"(1,3-dimethylbenzimidazol-2-ylidene)-phenylimino-ammonium",CN1C2=CC=CC=C2N(C1=[N+]=NC3=CC=CC=C3)C,C15H15N4+,3,0,1,2.4096,251.12912290009,19,36.32,0.5231277533039648,0,0.7933290907655879,0.2037037037037037,0.6459227440001168
883465,"2,4-dichloro-6-[[(1-methylbenzimidazol-2-yl)amino]methyl]phenol",CN1C2=CC=CC=C2N=C1NCC3=C(C(=CC(=C3)Cl)Cl)O,C15H13Cl2N3O,4,2,3,4.197800000000003,321.04356739599996,21,50.08,0.4193290734824281,0,0.9974686371072694,0.5882352941176471,0.8951603013598638
3672299,"2,4-dibromo-6-[[(1-nonylbenzimidazol-2-yl)amino]methyl]phenol",CCCCCCCCCN1C2=CC=CC=C2N=C1NCC3=C(C(=CC(=C3)Br)Br)O,C23H29Br2N3O,4,2,11,7.629600000000006,521.067736748,29,50.08,0.5790734824281151,2,0.8639396556271657,0.5254237288135594,0.7793106739237641
16653128,N-[(4-chlorophenyl)methyl]-1H-benzimidazol-2-amine,C1=CC=C2C(=C1)NC(=N2)NCC3=CC=C(C=C3)Cl,C14H12ClN3,2,2,3,3.828400000000001,257.071975064,18,40.71,0.4421518054532056,0,0.8980948060645924,0.21666666666666667,0.727737771215111
16012602,N-[(3-chlorophenyl)methyl]-1-ethyl-benzimidazol-2-amine,CCN1C2=CC=CC=C2N=C1NCC3=CC(=CC=C3)Cl,C16H16ClN3,3,1,4,4.3217000000000025,285.10327519199996,20,29.85,0.6700167504187604,0,0.9473913355664711,0.3793103448275862,0.8053710878817499
936066,"N-[(2,4-dimethoxyphenyl)methyl]-1-ethyl-benzimidazol-2-amine",CCN1C2=CC=CC=C2N=C1NCC3=C(C=C(C=C3)OC)OC,C18H21N3O2,5,1,6,3.685500000000002,311.163376912,23,48.31,0.4760919064375905,0,0.922893423356904,0.4,0.792170067517678
793690,2-[(1-methylbenzimidazol-2-yl)methyleneamino]phenol,CN1C2=CC=CC=C2N=C1C=NC3=CC=CC=C3O,C15H13N3O,4,1,2,3.029500000000002,251.105862036,19,50.41,0.3769093433842492,0,0.9478181628128822,0.37037037037037035,0.8034562147022543
4647637,4-bromo-2-[[(3-heptyl-1H-benzimidazol-3-ium-2-yl)amino]methyl]phenolate,CCCCCCC[N+]1=C(NC2=CC=CC=C21)NCC3=C(C=CC(=C3)Br)[O-],C21H26BrN3O,2,2,9,4.874000000000004,415.125924552,26,54.75999999999999,0.4747991234477722,0,0.8171557404788146,0.2714285714285714,0.6807239482162537
66561322,"N-benzyl-5,6-dimethyl-1H-benzimidazol-2-amine",CC1=CC2=C(C=C1C)N=C(N2)NCC3=CC=CC=C3,C16H17N3,2,2,3,3.7918400000000014,251.142247544,19,40.71,0.4667157946450503,0,0.8981792202704117,0.23333333333333334,0.7319677485361422
16488537,1-ethyl-N-(o-tolylmethyl)benzimidazol-2-amine,CCN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3C,C17H19N3,3,1,4,3.976720000000002,265.157897608,20,29.85,0.6700167504187604,0,0.9525699432404038,0.4339622641509434,0.8229180234680388
16012601,N-[(2-fluorophenyl)methyl]-1-methyl-benzimidazol-2-amine,CN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3F,C15H14FN3,3,1,3,3.3245000000000013,255.117175668,19,29.85,0.6365159128978224,0,0.9740394532175801,0.574468085106383,0.8741466111897809
