cid,iupac_name,smiles_canonical,molecular_formula,hydrogen_bond_acceptors,hydrogen_bond_donors,rotatable_bonds,log_p,molecular_weight,heavy_atom_count,polar_surface_area,atom_surface_coefficient,no_lipinski_violations,actividad_predicha,probabilidad_leishmania,tanimoto_similarity,cosine_similarity,combined_75
56796621,"2-(7-chloro-1,3-benzodioxol-5-yl)-5,6-difluoro-1H-benzimidazole",C1OC2=C(O1)C(=CC(=C2)C3=NC4=CC(=C(C=C4N3)F)F)Cl,C14H7ClF2N2O2,3,1,1,3.890200000000001,308.016411584,21,47.14,0.4454815443360204,0,Media,0.6,0.2153846153846154,0.8918014301586609,0.7226972264651496
146036139,1-(1H-benzimidazol-2-yl)pyridin-4-one,C1=CC=C2C(=C1)NC(=N2)N3C=CC(=O)C=C3,C12H9N3O,3,1,1,1.7137999999999995,211.074561908,16,50.68,0.3157063930544593,0,Media,0.6,0.1929824561403508,0.9391007701664708,0.7525711916599409
612049,4-(1-methylbenzimidazol-2-yl)thiazole,CN1C2=CC=CC=C2N=C1C3=CSC=N3,C11H9N3S,4,0,1,2.6968000000000005,215.051718288,15,30.71,0.488440247476392,0,Media,0.598,0.1269841269841269,0.830223204734246,0.6544134352967163
136057368,4-methoxy-2-(6-methyl-1H-benzimidazol-2-yl)phenol,CC1=CC2=C(C=C1)N=C(N2)C3=C(C=CC(=C3)OC)O,C15H14N2O2,3,2,2,3.252520000000001,254.105527688,19,58.14,0.326797385620915,0,Media,0.596,0.3050847457627119,0.9202522872059556,0.7664604018451446
838910,"4-(5,6-dimethyl-1H-benzimidazol-2-yl)benzoic acid",CC1=CC2=C(C=C1C)N=C(N2)C3=CC=C(C=C3)C(=O)O,C16H14N2O2,2,2,2,3.5449400000000013,266.105527688,20,65.98,0.3031221582297665,0,Media,0.592,0.3035714285714285,0.8958751982604519,0.7477992558381961
20807156,"4,5,6,7-tetrafluoro-2-(2-pyridyl)-1H-benzimidazole",C1=CC=NC(=C1)C2=NC3=C(N2)C(=C(C(=C3F)F)F)F,C12H5F4N3,2,1,1,3.1813,267.04196004000005,19,41.57,0.4570603800817897,0,Media,0.592,0.1290322580645161,0.8743713476947433,0.6880365752871865
73553250,1-[6-(1-methylbenzimidazol-2-yl)-2-pyridyl]ethanone,CC(=O)C1=CC=CC(=N1)C2=NC3=CC=CC=C3N2C,C15H13N3O,4,0,2,2.837900000000001,251.105862036,19,47.78,0.3976559229803265,0,Media,0.59,0.1384615384615384,0.9056387673167748,0.7138444601029656
2871507,5-(1-methylbenzimidazol-2-yl)furan-2-sulfonic acid,CN1C2=CC=CC=C2N=C1C3=CC=C(O3)S(=O)(=O)O,C12H10N2O4S,5,1,2,2.08,278.0361278,19,85.33,0.2226649478495253,0,Media,0.588,0.2063492063492063,0.9488957415311602,0.7632591077356717
102593579,"4-(1H-benzimidazol-2-yl)-4,5-dihydrothiazole",C1C(N=CS1)C2=NC3=CC=CC=C3N2,C10H9N3S,3,1,1,2.3791,203.051718288,14,41.04,0.341130604288499,0,Media,0.588,0.1639344262295081,0.9254679177859596,0.7350845448968467
60646448,2-(3-chlorophenyl)-4-methyl-1H-benzimidazole,CC1=C2C(=CC=C1)NC(=N2)C3=CC(=CC=C3)Cl,C14H11ClN2,1,1,1,4.191720000000002,242.061076032,17,28.68,0.592747559274756,0,Media,0.586,0.2203389830508474,0.7303676435831946,0.6028604784501078
101432362,1-ethyl-2-(6-methyl-2-pyridyl)benzimidazole,CCN1C2=CC=CC=C2N=C1C3=CC=CC(=N3)C,C15H15N3,3,0,2,3.4266200000000016,237.12659748,18,30.71,0.5861282969716705,0,Media,0.586,0.1269841269841269,0.8260298734729049,0.6512684368507105
101432364,1-[6-(1-isopropylbenzimidazol-2-yl)-2-pyridyl]ethanone,CC(C)N1C2=CC=CC=C2N=C1C3=NC(=CC=C3)C(=O)C,C17H17N3O,4,0,3,3.881800000000003,279.137162164,21,47.78,0.4395144411887819,0,Media,0.582,0.1323529411764706,0.8756753561098345,0.6898447523764936
430557,2-pyridin-1-ium-1-yl-1H-benzimidazole,C1=CC=[N+](C=C1)C2=NC3=CC=CC=C3N2,C12H10N3+,1,1,1,1.8396,196.08692374009,15,32.56,0.4606879606879606,0,Media,0.58,0.1851851851851851,0.7529597870963376,0.6110161366185495
102300723,6-(1-butyl-6-methyl-benzimidazol-2-yl)pyridine-2-carboxylic acid,CCCCN1C2=C(C=CC(=C2)C)N=C1C3=NC(=CC=C3)C(=O)O,C18H19N3O2,4,1,5,3.905020000000002,309.147726848,23,68.01,0.3381855609469195,0,Media,0.58,0.1830985915492957,0.9216568385631616,0.7370172768096952
72200317,1-(5-chloro-6-fluoro-1H-benzimidazol-2-yl)pyrazole-4-carboxylate,C1=C2C(=CC(=C1F)Cl)N=C(N2)N3C=C(C=N3)C(=O)[O-],C11H5ClFN4O2-,5,1,2,0.9045999999999994,279.00905487990997,19,86.63,0.2193235599676786,0,Media,0.58,0.1714285714285714,0.8110793954095185,0.6511666894142817
806167,1-methyl-2-(5-methyl-2-furyl)benzimidazole,CC1=CC=C(O1)C2=NC3=CC=CC=C3N2C,C13H12N2O,3,0,1,3.141720000000001,212.094963004,16,30.96,0.5167958656330749,0,Media,0.578,0.2105263157894736,0.8231103000456397,0.6699643039815981
49804934,"4,5,6-trifluoro-2-(2-pyridyl)-1H-benzimidazole",C1=CC=NC(=C1)C2=NC3=C(C(=C(C=C3N2)F)F)F,C12H6F3N3,2,1,1,3.0422,249.051381852,18,41.57,0.4330045706038008,0,Media,0.578,0.1774193548387097,0.8868165390464842,0.7094672429945404
49805441,4-ethoxy-2-(2-pyridyl)-1H-benzimidazole,CCOC1=CC=CC2=C1N=C(N2)C3=CC=CC=N3,C14H13N3O,3,1,3,3.0236,239.105862036,18,50.8,0.3543307086614173,0,Media,0.578,0.1692307692307692,0.9468580297930476,0.7524512146524779
136055869,2-(6-methyl-2-pyridyl)-3H-benzimidazol-5-ol,CC1=NC(=CC=C1)C2=NC3=C(N2)C=C(C=C3)O,C13H11N3O,3,2,1,2.63892,225.090211972,17,61.8,0.2750809061488673,0,Media,0.576,0.2586206896551724,0.9043457018639484,0.7429144488117545
165353946,"2-(3,5-dimethylpyrazol-1-yl)-4-methyl-1H-benzimidazole",CC1=C2C(=CC=C1)NC(=N2)N3C(=CC(=N3)C)C,C13H14N4,3,1,1,2.6738600000000003,226.121846448,17,46.5,0.3655913978494624,0,Media,0.568,0.1774193548387097,0.9536018120191964,0.7595561977240747
56774395,1-[(3S)-3-(6-fluoro-1H-benzimidazol-2-yl)pyrrolidin-1-yl]ethanone,CC(=O)N1CCC(C1)C2=NC3=C(N2)C=C(C=C3)F,C13H14FN3O,2,1,1,2.0378,247.112090288,18,48.99,0.3674219228413962,0,Media,0.568,0.1714285714285714,0.9140542502977927,0.7283978305804875
156021233,[(E)-1-(1H-benzimidazol-2-yl)ethylideneamino] 2-chloroacetate,CC(=NOC(=O)CCl)C1=NC2=CC=CC=C2N1,C11H10ClN3O2,4,1,3,2.0689,251.04615424,17,67.34,0.2524502524502524,0,Media,0.562,0.1818181818181818,0.9543994963720012,0.7612541677335464
134965041,"4,5-dimethyl-2-(1-methylbenzimidazol-2-yl)thiazole",CC1=C(SC(=N1)C2=NC3=CC=CC=C3N2C)C,C13H13N3S,4,0,1,3.313640000000002,243.083018416,17,30.71,0.5535656138065776,0,Media,0.562,0.1290322580645161,0.8333086548408033,0.6572395556467314
130273414,"1-(1H-benzimidazol-2-yl)-2,3-dimethyl-pyridin-4-one",CC1=C(N(C=CC1=O)C2=NC3=CC=CC=C3N2)C,C14H13N3O,3,1,1,2.3306400000000007,239.105862036,18,50.68,0.3551696921862667,0,Media,0.56,0.2131147540983606,0.9602372518655332,0.77345662742374
762579,"methyl 4-(4,6-dichloro-1H-benzimidazol-2-yl)benzoate",COC(=O)C1=CC=C(C=C1)C2=NC3=C(N2)C=C(C=C3Cl)Cl,C15H10Cl2N2O2,3,1,2,4.3233000000000015,320.01193292,21,54.98,0.3819570753001091,0,Media,0.56,0.1969696969696969,0.903035863421013,0.726519321808184
4073119,"4-(5,6-dichloro-1H-benzimidazol-2-yl)benzoic acid",C1=CC(=CC=C1C2=NC3=CC(=C(C=C3N2)Cl)Cl)C(=O)O,C14H8Cl2N2O2,2,2,2,4.234900000000001,305.99628285599994,20,65.98,0.3031221582297665,0,Media,0.558,0.2586206896551724,0.8863879044929014,0.7294461007834692
102432561,"hydroxy-[5-(10-oxa-3,5-diazatetracyclo[10.4.0.02,6.07,11]hexadeca-1(16),2(6),4,7(11),8,12,14-heptaen-4-yl)-2-furyl]-oxo-ammonium",C1=CC=C2C(=C1)C3=C(C4=C2OC=C4)N=C(N3)C5=CC=C(O5)[N+](=O)O,C17H10N3O4+,4,2,2,4.521900000000002,320.06658222008997,24,95.27,0.2519156082712291,0,Media,0.556,0.3125,0.9649989073565016,0.8018741805173764
60978924,4-fluoro-2-phenyl-1H-benzimidazole,C1=CC=C(C=C1)C2=NC3=C(N2)C=CC=C3F,C13H9FN2,1,1,1,3.3690000000000015,212.074976508,16,28.68,0.5578800557880056,0,Media,0.556,0.175438596491228,0.7392032709435823,0.5982621023304938
834883,4-chloro-2-phenyl-1H-benzimidazole,C1=CC=C(C=C1)C2=NC3=C(N2)C=CC=C3Cl,C13H9ClN2,1,1,1,3.883300000000001,228.045425968,16,28.68,0.5578800557880056,0,Media,0.556,0.175438596491228,0.730444456056012,0.5916929911648161
45784059,1-[(3S)-3-[6-(trifluoromethyl)-1H-benzimidazol-2-yl]pyrrolidin-1-yl]ethanone,CC(=O)N1CCC(C1)C2=NC3=C(N2)C=C(C=C3)C(F)(F)F,C14H14F3N3O,2,1,1,2.9175000000000004,297.108896728,21,48.99,0.4286589099816288,0,Media,0.556,0.1643835616438356,0.87324506391288,0.696029688345619
66937239,1-(5-acetamido-6-chloro-1H-benzimidazol-2-yl)pyrazole-4-carboxylic acid,CC(=O)NC1=C(C=C2C(=C1)N=C(N2)N3C=C(C=N3)C(=O)O)Cl,C13H10ClN5O3,5,3,3,2.0586,319.04721685999993,22,112.9,0.1948627103631532,0,Media,0.554,0.1621621621621621,0.8800177549967751,0.700553856788122
45102710,1-[6-chloro-5-(trifluoromethoxy)-1H-benzimidazol-2-yl]pyrazole-4-carboxylic acid,C1=C2C(=CC(=C1Cl)OC(F)(F)F)N=C(N2)N3C=C(C=N3)C(=O)O,C12H6ClF3N4O3,5,2,3,2.9988,346.00805239199997,23,93.03,0.2472320756745136,0,Media,0.554,0.1447368421052631,0.9519059634532152,0.7501136831162273
137435136,4-(4-chloro-1-methyl-benzimidazol-2-yl)thiazole,CN1C2=C(C(=CC=C2)Cl)N=C1C3=CSC=N3,C11H8ClN3S,4,0,1,3.350200000000002,249.012745936,16,30.71,0.5210029306414848,0,Media,0.554,0.1029411764705882,0.8289119006953882,0.6474192196391882
4915658,2-(3-methyl-2-thienyl)-3H-benzimidazole-5-carboxylic acid,CC1=C(SC=C1)C2=NC3=C(N2)C=C(C=C3)C(=O)O,C13H10N2O2S,3,2,2,3.298020000000001,258.04629856,18,65.98,0.2728099424067899,0,Media,0.55,0.2580645161290322,0.9333960948288887,0.7645632001539246
49870967,1-[5-fluoro-6-(trifluoromethyl)-1H-benzimidazol-2-yl]pyrazole-4-carboxylic acid,C1=C(C(=CC2=C1NC(=N2)N3C=C(C=N3)C(=O)O)F)C(F)(F)F,C12H6F4N4O2,4,2,2,2.6047,314.042688312,22,83.8,0.2625298329355608,0,Media,0.55,0.1527777777777778,0.9359022523727368,0.7401211337239971
4915657,2-(2-thienyl)-3H-benzimidazole-5-carboxylic acid,C1=CSC(=C1)C2=NC3=C(N2)C=C(C=C3)C(=O)O,C12H8N2O2S,3,2,2,2.9896000000000003,244.030648496,17,65.98,0.2576538344953016,0,Media,0.548,0.2258064516129032,0.9291868958838024,0.7533417848160777
2757924,2-(3-chloro-2-thienyl)-3H-benzimidazole-5-carboxylic acid,C1=CC2=C(C=C1C(=O)O)NC(=N2)C3=C(C=CS3)Cl,C12H7ClN2O2S,3,2,2,3.6430000000000007,277.991676144,18,65.97999999999999,0.2728099424067899,0,Media,0.548,0.21875,0.9309234381265592,0.7528800785949195
145964657,"2-(2-bromo-4,5-dimethoxy-phenyl)-5,6-dimethyl-1H-benzimidazole",CC1=CC2=C(C=C1C)N=C(N2)C3=CC(=C(C=C3Br)OC)OC,C17H17BrN2O2,3,1,3,4.626440000000003,360.04733988399994,22,47.14,0.4666949512091642,0,Media,0.546,0.2542372881355932,0.8639171159104444,0.7114971589667316
6991896,2-pyrrolidin-1-yl-1H-benzimidazole,C1CCN(C1)C2=NC3=CC=CC=C3N2,C11H13N3,2,1,1,2.1631,187.110947416,14,31.92,0.4385964912280701,0,Media,0.546,0.1785714285714285,0.8507080312482938,0.6826738805790774
11481606,4-(1-ethylbenzimidazol-2-yl)thiazole,CCN1C2=CC=CC=C2N=C1C3=CSC=N3,C12H11N3S,4,0,2,3.1797000000000013,229.067368352,16,30.71,0.5210029306414848,0,Media,0.546,0.1212121212121212,0.8407024409222654,0.6608298609947294
66937488,1-[5-ethylsulfanyl-6-(trifluoromethyl)-1H-benzimidazol-2-yl]pyrazole-4-carboxylic acid,CCSC1=CC2=C(C=C1C(F)(F)F)NC(=N2)N3C=C(C=N3)C(=O)O,C14H11F3N4O2S,5,2,4,3.577600000000002,356.055481252,24,83.8,0.2863961813842482,0,Media,0.544,0.1538461538461538,0.947590749262595,0.7491546004084847
12704358,"4,6-dichloro-2-(5-methyl-2-furyl)-1H-benzimidazole",CC1=CC=C(O1)C2=NC3=C(N2)C=C(C=C3Cl)Cl,C12H8Cl2N2O,2,1,1,4.4381200000000005,266.00136823599996,17,41.82,0.4065040650406504,0,Media,0.54,0.3454545454545454,0.827763800567973,0.7071864867896163
108227,2-thiazol-4-yl-3H-benzimidazol-5-ol,C1=CC2=C(C=C1O)NC(=N2)C3=CSC=N3,C10H7N3OS,4,2,1,2.3920000000000003,217.030982844,15,61.8,0.2427184466019417,0,Media,0.538,0.2166666666666666,0.8972119065536479,0.7270755965819027
162417899,"2-[(2S)-1,4-dioxan-2-yl]-1H-benzimidazole",C1COC(CO1)C2=NC3=CC=CC=C3N2,C11H12N2O2,3,1,1,1.6507999999999998,204.089877624,15,47.14,0.3182011030971574,0,Media,0.538,0.180327868852459,0.9211847738546226,0.7359705476040818
13415796,2-cyclobutyl-1H-benzimidazole,C1CC(C1)C2=NC3=CC=CC=C3N2,C11H12N2,1,1,1,2.830400000000001,172.100048384,13,28.68,0.4532775453277545,0,Media,0.536,0.1785714285714285,0.6928391033242441,0.5642721846360402
64722913,4-(4-chloro-1H-benzimidazol-2-yl)thiazole,C1=CC2=C(C(=C1)Cl)N=C(N2)C3=CSC=N3,C10H6ClN3S,3,1,1,3.3398000000000003,234.997095872,15,41.57,0.360837142169834,0,Media,0.536,0.1587301587301587,0.906726180798264,0.7197271752812376
137136048,2-(6-hydroxy-1H-benzimidazol-2-yl)thiazol-4-ol,C1=CC2=C(C=C1O)NC(=N2)C3=NC(=CS3)O,C10H7N3O2S,5,3,1,2.0976000000000004,233.025897464,16,82.03,0.1950505912471047,0,Media,0.534,0.2203389830508474,0.8367663138410156,0.6826594811434735
64724971,4-(4-fluoro-1H-benzimidazol-2-yl)thiazole,C1=CC2=C(C(=C1)F)N=C(N2)C3=CSC=N3,C10H6FN3S,3,1,1,2.825500000000001,219.026646412,15,41.57,0.360837142169834,0,Media,0.532,0.1587301587301587,0.9279107306604352,0.7356155876778662
135580435,1-[(E)-1-(1H-benzimidazol-2-yl)ethylideneamino]-3-hydroxy-urea,CC(=NNC(=O)NO)C1=NC2=CC=CC=C2N1,C10H11N5O2,4,4,2,0.9753,233.091274592,17,102.4,0.166015625,0,Media,0.528,0.1875,0.6856314605088316,0.5610985953816237
101432363,1-[6-(1-ethylbenzimidazol-2-yl)-2-pyridyl]ethanone,CCN1C2=CC=CC=C2N=C1C3=NC(=CC=C3)C(=O)C,C16H15N3O,4,0,3,3.320800000000002,265.1215121,20,47.78,0.4185851820845542,0,Media,0.528,0.1323529411764706,0.8882333157163029,0.6992632220813448
15895244,[5-(4-amino-1H-benzimidazol-2-yl)-2-furyl]phosphonic acid,C1=CC(=C2C(=C1)NC(=N2)C3=CC=C(O3)P(=O)(O)O)N,C11H10N3O4P,4,4,2,1.2080999999999995,279.04089243,19,125.37,0.1515514078328148,0,Media,0.524,0.2786885245901639,0.7434955086533348,0.6272937626375421
388065,2-tetrahydropyran-2-yl-1H-benzimidazole,C1CCOC(C1)C2=NC3=CC=CC=C3N2,C12H14N2O,2,1,1,2.804500000000001,202.110613068,15,37.91,0.3956739646531259,0,Media,0.524,0.180327868852459,0.8760805715966167,0.7021423959105773
58156070,1-(5-bromo-6-fluoro-1H-benzimidazol-2-yl)pyrazole-4-carboxylic acid,C1=C2C(=CC(=C1F)Br)N=C(N2)N3C=C(C=N3)C(=O)O,C11H6BrFN4O2,4,2,2,2.3484,323.96581575199997,19,83.8,0.2267303102625298,0,Media,0.524,0.1571428571428571,0.9231166983296796,0.731623238032974
129877452,"1-[5-(1-methylbenzimidazol-2-yl)-2-furyl]butane-1,3-dione",CC(=O)CC(=O)C1=CC=C(O1)C2=NC3=CC=CC=C3N2C,C16H14N2O3,5,0,4,2.9951000000000008,282.100442308,21,65.1,0.3225806451612903,0,Media,0.522,0.2121212121212121,0.8961358378486033,0.7251321814167555
166631132,"[(E)-[1H-benzimidazol-2-yl(cyano)methylene]amino] N,N-dimethylcarbamate",CN(C)C(=O)ON=C(C#N)C1=NC2=CC=CC=C2N1,C12H11N5O2,5,1,2,1.48878,257.091274592,19,94.37,0.2013351700752357,0,Media,0.518,0.1764705882352941,0.8962764284314078,0.7163249683823792
136069217,"2-(5,6-dimethyl-1H-benzimidazol-2-yl)-4-methoxy-phenol",CC1=CC2=C(C=C1C)N=C(N2)C3=C(C=CC(=C3)OC)O,C16H16N2O2,3,2,2,3.5609400000000027,268.121177752,20,58.14,0.3439972480220158,0,Media,0.512,0.2666666666666666,0.9190036321397174,0.7559193907714546
64723134,2-(5-chloro-2-thienyl)-4-fluoro-1H-benzimidazole,C1=CC2=C(C(=C1)F)N=C(N2)C3=CC=C(S3)Cl,C11H6ClFN2S,2,1,1,4.083900000000001,251.992425092,16,28.68,0.5578800557880056,0,Media,0.51,0.1587301587301587,0.7929564248783717,0.6343998583413184
101006991,ethyl 6-(1-methylbenzimidazol-2-yl)pyridine-2-carboxylate,CCOC(=O)C1=CC=CC(=N1)C2=NC3=CC=CC=C3N2C,C16H15N3O2,5,0,3,2.812000000000001,281.11642672,21,57.01,0.3683564286967198,0,Media,0.508,0.1285714285714285,0.8923418714125898,0.7013992607022995
58156028,1-(4-fluoro-1H-benzimidazol-2-yl)pyrazole-4-carboxylic acid,C1=CC2=C(C(=C1)F)N=C(N2)N3C=C(C=N3)C(=O)O,C11H7FN4O2,4,2,2,1.5859,246.055303684,18,83.8,0.2147971360381861,0,Media,0.508,0.1285714285714285,0.8761472490115271,0.6892532939015025
12283192,4-methyl-2-(1-methylbenzimidazol-2-yl)thiazole,CC1=CSC(=N1)C2=NC3=CC=CC=C3N2C,C12H11N3S,4,0,1,3.0052200000000013,229.067368352,16,30.71,0.5210029306414848,0,Media,0.504,0.1290322580645161,0.8351269014877118,0.6586032406319129
58156020,1-(6-chloro-5-cyano-1H-benzimidazol-2-yl)pyrazole-4-carboxylic acid,C1=C(C(=CC2=C1N=C(N2)N3C=C(C=N3)C(=O)O)Cl)C#N,C12H6ClN5O2,5,2,2,1.9718799999999992,287.021002112,20,107.59,0.1858908820522353,0,Media,0.5,0.1506849315068493,0.9194272988091778,0.7272417069835957
659045,1-[5-(1-methylbenzimidazol-2-yl)-2-furyl]ethanone,CC(=O)C1=CC=C(O1)C2=NC3=CC=CC=C3N2C,C14H12N2O2,4,0,2,3.0359000000000007,240.089877624,18,48.03,0.3747657713928794,0,Baja,0.498,0.2096774193548387,0.908232747000904,0.7335939150893876
11507345,"2-(5,6-dimethyl-1H-benzimidazol-2-yl)quinoxaline",CC1=CC2=C(C=C1C)N=C(N2)C3=NC4=CC=CC=C4N=C3,C17H14N4,3,1,1,3.7899400000000014,274.121846448,21,54.46,0.3856041131105398,0,Baja,0.496,0.2807017543859649,0.921034882634066,0.7609516005720408
66937362,1-[6-chloro-5-(ethylamino)-1H-benzimidazol-2-yl]pyrazole-4-carboxylic acid,CCNC1=C(C=C2C(=C1)N=C(N2)N3C=C(C=N3)C(=O)O)Cl,C13H12ClN5O2,5,3,4,2.532,305.06795230399996,21,95.83,0.2191380569758948,0,Baja,0.496,0.1621621621621621,0.8958069199063461,0.7123957304703001
58156023,1-(6-fluoro-5-isopropylsulfanyl-1H-benzimidazol-2-yl)pyrazole-4-carboxylic acid,CC(C)SC1=C(C=C2C(=C1)N=C(N2)N3C=C(C=N3)C(=O)O)F,C14H13FN4O2S,5,2,4,3.0864000000000003,320.074324876,22,83.8,0.2625298329355608,0,Baja,0.496,0.16,0.9491188160813298,0.7518391120609973
12270889,"4,7-dimethyl-2-phenyl-1H-benzimidazole",CC1=C2C(=C(C=C1)C)N=C(N2)C3=CC=CC=C3,C15H14N2,1,1,1,3.8467400000000023,222.115698448,17,28.68,0.592747559274756,0,Baja,0.494,0.1785714285714285,0.7341678107963447,0.5952687152401156
135441671,ethyl N-[(E)-1-(1H-benzimidazol-2-yl)ethylideneamino]carbamate,CCOC(=O)NN=C(C)C1=NC2=CC=CC=C2N1,C12H14N4O2,4,2,3,2.033,246.111675688,18,79.37,0.2267859392717651,0,Baja,0.49,0.1940298507462686,0.910945204426672,0.7317163660065711
30244694,5-(1-methylbenzimidazol-2-yl)furan-2-sulfonamide,CN1C2=CC=CC=C2N=C1C3=CC=C(O3)S(=O)(=O)N,C12H11N3O3S,5,1,2,1.4807,277.05211221200005,19,91.12,0.2085162423178226,0,Baja,0.488,0.2063492063492063,0.8926697645377613,0.7210896249906226
136677264,2-(6-hydroxy-1H-benzimidazol-2-yl)thiazol-4-one,C1C(=O)N=C(S1)C2=NC3=C(N2)C=C(C=C3)O,C10H7N3O2S,4,2,1,1.2884999999999998,233.025897464,16,78.34,0.2042379371968343,0,Baja,0.484,0.2459016393442623,0.8190995261044074,0.6758000544143711
64722096,4-(4-methyl-1H-benzimidazol-2-yl)thiazole,CC1=C2C(=CC=C1)NC(=N2)C3=CSC=N3,C11H9N3S,3,1,1,2.9948200000000007,215.051718288,15,41.57,0.360837142169834,0,Baja,0.484,0.1967213114754098,0.9202268390105892,0.7393504571267944
136236762,2-[1-(1H-benzimidazol-2-yl)ethylideneamino]acetic acid,CC(=NCC(=O)O)C1=NC2=CC=CC=C2N1,C11H11N3O2,3,2,3,1.4565,217.085126592,16,78.34,0.2042379371968343,0,Baja,0.484,0.1935483870967742,0.8222688382491173,0.6650887254610315
12798434,5-(1-methylbenzimidazol-2-yl)furan-2-carboxylic acid,CN1C2=CC=CC=C2N=C1C3=CC=C(O3)C(=O)O,C13H10N2O3,4,1,2,2.5314999999999994,242.06914218,18,68.26,0.2636976267213595,0,Baja,0.482,0.2096774193548387,0.9898514273527664,0.7948079253532846
962231,2-(2-furyl)-1-methyl-benzimidazole,CN1C2=CC=CC=C2N=C1C3=CC=CO3,C12H10N2O,3,0,1,2.8333000000000013,198.07931294,15,30.96,0.4844961240310077,0,Baja,0.482,0.1694915254237288,0.8276657154176595,0.6631221679191769
136784573,"2-(4,7-dimethoxy-1H-benzimidazol-2-yl)thiazole-4-carboxamide",COC1=C2C(=C(C=C1)OC)N=C(N2)C3=NC(=CS3)C(=O)N,C13H12N4O3S,6,2,4,1.8025,304.063011244,21,103.12,0.2036462373933281,0,Baja,0.48,0.1428571428571428,0.8913323883046518,0.7042135769427745
58156095,"1-(4,5-difluoro-1H-benzimidazol-2-yl)pyrazole-4-carboxylic acid",C1=CC(=C(C2=C1NC(=N2)N3C=C(C=N3)C(=O)O)F)F,C11H6F2N4O2,4,2,2,1.725,264.045881872,19,83.8,0.2267303102625298,0,Baja,0.476,0.144927536231884,0.8908200929407784,0.7043469537635548
58156091,"1-(4-bromo-5,6-dichloro-1H-benzimidazol-2-yl)pyrazole-4-carboxylic acid",C1=C2C(=C(C(=C1Cl)Cl)Br)N=C(N2)N3C=C(C=N3)C(=O)O,C11H5BrCl2N4O2,4,2,2,3.5161000000000007,373.8972928600001,20,83.8,0.2386634844868735,0,Baja,0.474,0.1388888888888889,0.9408922642216094,0.7403914203884293
82946881,"2-(3,5-dimethylphenyl)-4,6-dimethyl-1H-benzimidazole",CC1=CC(=CC(=C1)C2=NC3=C(C=C(C=C3N2)C)C)C,C17H18N2,1,1,1,4.463580000000003,250.146998576,19,28.68,0.6624825662482566,0,Baja,0.472,0.2452830188679245,0.7309449386505249,0.6095294587048748
58156033,"1-(4,6-difluoro-1H-benzimidazol-2-yl)pyrazole-4-carboxylic acid",C1=C(C=C(C2=C1NC(=N2)N3C=C(C=N3)C(=O)O)F)F,C11H6F2N4O2,4,2,2,1.725,264.045881872,19,83.8,0.2267303102625298,0,Baja,0.472,0.1285714285714285,0.8908200929407784,0.7002579268484409
58156081,1-(4-bromo-6-fluoro-1H-benzimidazol-2-yl)pyrazole-4-carboxylic acid,C1=C(C=C(C2=C1NC(=N2)N3C=C(C=N3)C(=O)O)Br)F,C11H6BrFN4O2,4,2,2,2.3484,323.96581575199997,19,83.8,0.2267303102625298,0,Baja,0.472,0.125,0.9231166983296796,0.7235875237472598
3556705,1-(6-methyl-1H-benzimidazol-2-yl)piperidine-4-carboxylic acid,CC1=CC2=C(C=C1)N=C(N2)N3CCC(CC3)C(=O)O,C14H17N3O2,3,2,2,2.1723199999999996,259.132076784,19,69.22,0.2744871424443802,0,Baja,0.468,0.2539682539682539,0.900439933003802,0.738822013244915
45784011,cyclopropyl-[(3S)-3-(6-methyl-1H-benzimidazol-2-yl)pyrrolidin-1-yl]methanone,CC1=CC2=C(C=C1)N=C(N2)C3CCN(C3)C(=O)C4CC4,C16H19N3O,2,1,2,2.59722,269.152812228,20,48.99,0.4082465809348846,0,Baja,0.468,0.2388059701492537,0.9041535058453656,0.7378166219213375
60646299,4-methyl-2-(2-thienyl)-1H-benzimidazole,CC1=C2C(=CC=C1)NC(=N2)C3=CC=CS3,C12H10N2S,2,1,1,3.599820000000001,214.05646932,15,28.68,0.5230125523012552,0,Baja,0.454,0.2033898305084746,0.7997497699240617,0.6506597850701649
102227621,2-(1H-benzimidazol-2-yl)-1-methyl-piperidin-4-one,CN1CCC(=O)CC1C2=NC3=CC=CC=C3N2,C13H15N3O,3,1,1,1.8987,229.1215121,17,48.99,0.3470095937946519,0,Baja,0.454,0.1846153846153846,0.9472860777301938,0.7566184044514914
71372432,"(4R)-2-(1H-benzimidazol-2-yl)-4,5-dihydrothiazole-4-carboxylic acid",C1C(N=C(S1)C2=NC3=CC=CC=C3N2)C(=O)O,C11H9N3O2S,4,2,2,1.5095,247.041547528,17,78.34,0.2170028082716364,0,Baja,0.452,0.2222222222222222,0.8617413773201421,0.7018615885456622
58156074,1-(5-fluoro-4-methyl-1H-benzimidazol-2-yl)pyrazole-4-carboxylic acid,CC1=C(C=CC2=C1N=C(N2)N3C=C(C=N3)C(=O)O)F,C12H9FN4O2,4,2,2,1.89432,260.070953748,19,83.8,0.2267303102625298,0,Baja,0.452,0.1739130434782608,0.9070587093026876,0.7237722928465808
70463686,2-thiazol-4-yl-1H-benzimidazol-4-ol,C1=CC2=C(C(=C1)O)N=C(N2)C3=CSC=N3,C10H7N3OS,4,2,1,2.3919999999999995,217.030982844,15,61.8,0.2427184466019417,0,Baja,0.448,0.1612903225806451,0.8972119065536479,0.7132315105603972
